skill_rating,assists.defensiveAssists,assists.healingDone,assists.offensiveAssists,average.allDamageDoneAvgPer10Min,average.barrierDamageDoneAvgPer10Min,average.deathsAvgPer10Min,average.eliminationsAvgPer10Min,average.finalBlowsAvgPer10Min,average.healingDoneAvgPer10Min,average.heroDamageDoneAvgPer10Min,average.objectiveKillsAvgPer10Min,average.objectiveTimeAvgPer10Min,average.soloKillsAvgPer10Min,average.timeSpentOnFireAvgPer10Min,best.allDamageDoneMostInGame,best.barrierDamageDoneMostInGame,best.defensiveAssistsMostInGame,best.eliminationsMostInGame,best.environmentalKillsMostInGame,best.finalBlowsMostInGame,best.healingDoneMostInGame,best.heroDamageDoneMostInGame,best.killsStreakBest,best.meleeFinalBlowsMostInGame,best.multikillsBest,best.objectiveKillsMostInGame,best.objectiveTimeMostInGame,best.offensiveAssistsMostInGame,best.soloKillsMostInGame,best.teleporterPadsDestroyedMostInGame,best.timeSpentOnFireMostInGame,best.turretsDestroyedMostInGame,combat.barrierDamageDone,combat.damageDone,combat.deaths,combat.eliminations,combat.environmentalKills,combat.finalBlows,combat.heroDamageDone,combat.meleeFinalBlows,combat.multikills,combat.objectiveKills,combat.objectiveTime,combat.soloKills,combat.timeSpentOnFire,game.gamesLost,game.gamesPlayed,game.gamesTied,game.gamesWon,game.timePlayed,matchAwards.cards,matchAwards.medals,matchAwards.medalsBronze,matchAwards.medalsGold,matchAwards.medalsSilver,miscellaneous.teleporterPadsDestroyed,miscellaneous.turretsDestroyed,assists.reconAssists,best.reconAssistsMostInGame,top_hero,games_played,rank,top_hero_type
2049,5,7514,227,14158,6309,8.67,18.3,6.71,159,7423,9.6,99,0.55,40,30334,16056,4,53,2,17,2729,18132,53,1,3,33,431,21,17,1,291,23,298274,350904,410,865,4,317,350904,2,7,454,4684,26,1904,22,40,0,18,28365,21,112,34,33,45,1,91,0,0,orisa,79,42018,tank
2647,0,0,0,11447,1993,6.3,22.15,12.59,0,9165,8.54,38,3,67,24721,4074,0,56,1,31,0,21654,56,1,5,30,100,0,31,0,218,8,53171,244545,168,591,2,336,244545,3,9,228,1024,80,1776,13,23,0,10,16010,16,65,6,37,22,0,23,0,0,ashe,91,22266,damage
2600,586,275671,0,7302,1012,6.24,24.05,5.37,9196,6060,13.91,112,0.5,104,17098,2373,54,59,0,15,21153,14438,59,0,3,44,224,0,15,0,450,8,30346,181643,187,721,0,161,181643,0,10,417,3357,15,3130,8,26,0,18,17986,19,109,24,60,25,0,12,0,0,moira,33,24091,support
3211,999,556229,389,7132,2162,5.9,16.52,6.46,5511,4730,6.79,73,0.95,64,27559,12030,40,53,2,29,19616,18384,53,2,5,29,432,22,29,0,495,8,218255,477456,596,1667,6,652,477456,13,29,685,7328,96,6496,44,83,2,37,60563,35,206,40,105,61,0,67,12,9,ana,77,6285,support
2180,29,16047,4,4853,1691,9.87,2.35,0,7544,2947,1.88,102,0,0,8014,2388,25,4,0,0,13407,5168,4,0,0,3,164,4,0,0,0,0,3597,6268,21,5,0,0,6268,0,0,4,217,0,0,2,2,0,0,1276,0,4,1,1,2,0,0,0,0,baptiste,126,38815,support
2221,0,2384,55,11833,4964,6.55,17.06,4.65,411,6375,8.45,77,0.52,119,20097,10935,0,35,1,12,2303,10228,35,3,0,12,103,17,12,1,248,4,28804,36989,38,99,2,27,36989,3,0,49,448,3,688,4,5,0,1,3481,3,17,9,5,3,1,8,0,0,orisa,167,37685,tank
2176,163,146433,154,11139,3333,8.75,18.29,8.11,1088,7434,8.77,78,1.44,45,33356,15371,27,55,2,27,9465,19513,55,1,6,27,293,20,27,3,344,7,448637,1000473,1177,2462,12,1091,1000473,7,29,1180,10492,194,6096,59,113,4,50,80752,24,328,104,94,130,8,74,4,4,wreckingBall,260,38924,tank
3225,1417,751705,1109,8047,3034,7.19,12.53,4.72,3328,4731,5.33,56,0.97,32,33519,16594,37,46,3,28,21139,20525,46,1,5,34,363,34,28,3,352,10,685311,1068686,1624,2831,13,1066,1068686,8,16,1203,12606,220,7159,105,199,6,88,135529,56,380,114,139,127,6,93,10,6,mercy,477,6093,support
2062,16,23083,9,10852,4275,7.74,15.74,7.08,3028,6425,7.87,86,1.57,42,24336,9555,10,45,0,24,7443,14500,45,0,3,16,250,4,24,0,305,2,32589,48982,59,120,0,54,48982,0,4,60,656,12,324,5,6,0,1,4574,0,9,4,2,3,0,2,0,0,roadhog,29,41742,tank
3091,0,201,19,8059,2206,8.03,14.72,5.84,24.42,5510,6.32,85,0.24,27,12241,5646,0,27,0,11,201,7671,27,1,4,15,193,8,11,0,77,6,18135,45305,66,121,0,48,45305,2,3,52,697,2,225,6,8,0,2,4933,1,10,3,5,2,0,6,0,0,reinhardt,27,8350,tank
1415,92,59565,42,4347,965,5.98,11.39,5.02,5750,3337,4.73,76,0.68,26,14393,5297,37,35,1,17,18915,10061,35,1,0,14,302,11,17,0,112,1,9999,34575,62,118,1,52,34575,1,0,49,785,7,267,3,9,0,6,6216,4,17,5,4,8,0,2,11,11,mercy,17,48788,support
2772,435,241324,364,10021,3127,6.36,18.78,9.82,2267,6522,8.13,57,2.22,60,34905,16378,37,60,2,36,15629,19626,60,3,5,35,375,26,36,1,420,5,332815,694249,677,1999,6,1045,694249,23,23,865,6099,236,6417,42,93,4,47,63864,27,230,67,88,75,4,54,14,10,widowmaker,121,17750,damage
2694,0,0,989,12859,6544,7.19,17.62,3.96,0,6049,11.9,156,0.21,55,31158,19019,0,49,3,14,0,16232,49,1,4,34,491,38,14,0,310,4,564637,521923,620,1520,20,342,521923,2,19,1027,13443,18,4760,21,69,3,45,51772,54,172,43,80,49,0,29,0,0,orisa,310,20519,tank
1463,34,17871,7,5308,1429,11.78,11.23,2.74,4896,3657,6.3,114,0.27,17,5718,2515,15,19,0,5,7923,4152,19,0,0,14,277,7,5,0,61,1,5218,13350,43,41,0,10,13350,0,0,23,417,1,61,2,4,0,2,2190,0,10,4,3,3,0,1,0,0,lucio,204,48637,support
3102,111,46770,91,10494,5030,8.12,15.18,4.55,4523,5188,9.09,145,0.19,139,27399,14069,45,37,0,11,14200,11809,37,1,0,20,376,24,11,0,586,5,52010,53641,84,157,0,47,53641,4,0,94,1495,2,1434,5,7,0,2,6204,4,21,7,8,6,0,6,0,0,orisa,81,8149,tank
2674,205,111957,93,7940,2462,8.68,17.15,5.12,4476,5352,8.95,101,0.72,53,23353,10880,32,39,2,12,14587,12154,39,0,3,29,224,16,12,0,317,1,61592,133887,217,429,2,128,133887,0,2,224,2530,18,1322,11,20,0,9,15008,7,71,29,17,25,0,2,0,0,moira,107,21263,support
2033,18,10236,21,12352,6037,6.65,16.32,5.72,1064,6011,8.21,71,1.04,45,24431,14665,11,40,0,18,4709,13911,40,0,4,17,298,12,18,0,254,7,58060,57814,64,157,0,55,57814,0,2,79,686,10,433,7,10,0,3,5771,5,34,12,7,15,0,13,0,0,torbjorn,29,42389,damage
2358,663,285814,81,4386,1445,5.15,10.43,3.93,6727,2767,4.47,101,0.52,53,24551,8712,53,42,1,23,19856,15518,42,3,5,21,301,8,23,2,362,12,61404,117582,219,443,2,167,117582,11,8,190,4293,22,2256,13,37,1,23,25494,23,75,9,49,17,4,29,0,0,mercy,65,33458,support
2741,3,6636,2,14512,4817,8.37,14.46,8.37,5051,9475,5.33,111,0,141,19066,6328,3,19,0,11,6636,12448,19,0,0,7,146,2,11,0,186,0,6328,12448,11,19,0,11,12448,0,0,7,146,0,186,1,1,0,0,788,0,5,1,0,4,0,0,0,0,ashe,41,18836,damage
3528,500,217465,178,6817,2293,6.9,14.95,3.9,7851,4357,7.98,93,0.51,80,38898,16433,43,36,1,15,18085,21261,36,1,4,24,285,16,15,0,330,1,63517,120686,191,414,1,108,120686,1,7,221,2584,14,2208,10,22,0,12,16619,10,52,11,15,26,0,3,4,4,brigitte,179,2840,support
2642,77,37730,7,4298,695,6.81,13.44,1.29,6945,3585,8.28,60,0,7,13348,2007,28,37,0,2,13498,11311,37,0,0,24,171,5,2,0,40,0,3774,19478,37,73,0,7,19478,0,0,45,325,0,40,2,4,1,1,3260,1,9,0,6,3,0,0,0,0,moira,50,22459,support
3709,124,142421,24,18234,6827,7.48,26.28,15.87,1441,10927,9.55,57,2.74,150,53977,27356,34,70,1,46,14177,28620,70,2,6,44,302,7,46,2,561,11,674760,1080004,739,2597,1,1569,1080004,17,37,944,5598,271,14794,29,85,1,55,59303,49,295,82,139,74,7,81,25,15,bastion,69,1599,damage
2907,0,103491,107,9511,2489,8.14,18.54,12.26,1391,6828,5.56,56,3.9,63,27740,10585,0,50,1,34,12006,17339,50,3,3,20,242,9,34,2,417,6,185242,508089,606,1380,4,912,508089,28,1,414,4187,290,4651,25,62,2,35,44648,17,155,68,43,44,3,42,0,0,doomfist,50,13640,damage
2707,330,176651,1067,9601,4360,6.54,17.14,3.74,1872,4795,10.73,115,0.11,57,22925,14127,40,53,2,15,18303,10685,53,1,4,39,544,30,15,5,329,17,411363,452378,617,1617,7,353,452378,2,13,1012,10809,10,5387,32,83,3,48,56612,63,218,56,101,61,11,123,0,0,orisa,106,20018,tank
2784,329,168210,66,5776,1767,5.05,17.55,3.49,9773,3871,9.18,121,0.58,46,11570,4890,39,36,2,10,15028,9084,36,2,3,22,309,17,10,0,290,2,30415,66637,87,302,3,60,66637,3,2,158,2075,10,788,7,15,0,8,10328,11,46,9,27,10,0,5,0,0,moira,162,17379,support
1995,213,103313,56,5455,1724,9.27,12.54,4.58,1095,3589,5.68,65,0.98,10,16501,9877,13,35,1,16,8912,9802,35,1,4,22,195,8,16,2,169,9,162626,338655,875,1183,3,432,338655,3,14,536,6140,92,940,53,88,0,35,56611,8,167,73,42,52,3,52,4,3,dVa,31,43283,tank
1928,61,23541,7,5074,695,8.64,15.23,5.18,2542,4005,7.13,108,1.4,40,11824,2660,20,36,0,18,7057,9024,36,0,0,18,220,3,18,0,180,5,6436,37084,80,141,0,48,37084,0,0,66,996,13,374,7,11,0,4,5556,2,20,7,6,7,0,12,0,0,dVa,61,44433,tank
2710,412,233913,231,10710,2425,8.41,21.35,11.88,1413,7954,7.73,51,2.86,76,33206,14387,41,59,2,36,21566,23399,59,4,6,27,322,11,36,1,503,13,401374,1316331,1392,3534,11,1966,1316331,80,37,1280,8450,474,12542,74,140,4,62,99301,49,398,111,154,133,7,181,17,9,doomfist,221,19912,damage
2500,0,607,0,9565,2788,7.54,15.54,5.91,8.76,6462,6.5,99,1.36,13,22895,8656,0,39,5,17,381,13550,39,0,4,17,321,0,17,1,139,13,193072,447585,522,1076,31,409,447585,0,9,450,6864,94,905,27,61,1,33,41556,5,140,50,52,38,3,66,0,0,wreckingBall,280,28492,tank
2860,260,150803,222,7969,2061,6.6,15,6.67,2352,5433,5.32,54,1.45,31,25136,10057,25,44,1,24,11307,14179,44,3,4,21,275,21,24,3,179,10,132147,348400,423,962,6,428,348400,27,4,341,3477,93,1965,30,55,1,24,38476,9,102,43,28,31,4,44,2,2,ana,65,14971,support
1550,41,4234,12,6169,1168,8.66,17.54,9.11,316,4859,6.49,63,3.14,33,10846,3871,19,27,1,15,3016,8113,27,2,3,11,134,8,15,0,118,6,15643,65100,116,235,1,122,65100,5,2,87,840,42,440,6,14,0,8,8038,2,32,16,5,11,0,15,3,3,doomfist,36,48249,damage
2576,6,11509,28,8441,1765,7.01,20.46,12.1,1105,6597,5.96,52,4.71,85,16574,5426,4,38,1,26,6297,11501,38,2,0,11,160,16,26,0,302,1,18377,68684,73,213,2,126,68684,4,0,62,543,49,889,3,9,0,6,6247,3,21,7,9,5,0,1,7,4,genji,27,25036,damage
1748,101,39282,246,11928,3182,10.11,21.18,14.93,252,8350,9.32,65,4.83,107,41248,14390,23,57,1,45,5048,27348,57,2,5,28,260,22,45,2,784,14,496938,1303878,1579,3308,9,2332,1303878,29,51,1456,10072,755,16640,61,143,4,78,93693,53,370,89,177,104,10,179,0,0,junkrat,30,46675,damage
3209,272,150204,273,8242,3036,7.75,14.67,5.82,3324,4955,5.71,71,0.62,35,23784,9168,33,42,2,20,15053,14945,42,2,4,20,424,20,20,3,165,10,137172,223896,350,663,8,263,223896,8,9,258,3195,28,1602,20,38,0,18,27112,11,101,32,26,43,6,24,0,0,roadhog,38,6326,tank
2641,2181,861836,636,9294,3049,6.48,18.16,7.72,2275,6053,7.82,79,1.44,44,29344,12645,43,50,3,23,16534,18635,50,1,4,33,562,14,23,2,383,14,1154860,2292714,2456,6880,29,2924,2292714,8,64,2961,30030,547,16814,155,323,4,164,227261,76,879,274,286,318,13,276,2,2,junkrat,196,22479,damage
2042,1910,1077645,379,4591,1217,6.15,13.42,2.2,9858,3198,7.78,109,0.19,34,17530,5180,48,55,4,9,30740,11769,55,2,3,46,386,18,9,1,316,8,132993,349610,672,1467,25,240,349610,16,12,851,11863,21,3678,40,90,3,47,65591,45,223,53,109,61,3,38,0,0,moira,58,42157,support
2457,554,263664,227,6880,1957,7.57,12.89,4.52,2052,4755,6.87,111,0.38,20,21019,13728,44,39,2,19,18742,17950,39,3,4,27,477,10,19,1,245,7,251412,610878,973,1656,15,581,610878,5,23,883,14243,49,2552,55,106,3,48,77084,34,206,68,90,48,1,64,0,0,reinhardt,366,30033,tank
2786,188,137922,228,9501,2609,8.71,19.01,9.22,1585,6536,6.86,62,2.16,34,31178,12138,25,57,2,33,12401,22115,57,3,4,24,296,25,33,2,455,16,226995,568683,758,1654,6,802,568683,24,6,597,5401,188,2978,34,72,1,37,52205,13,194,66,52,76,4,65,8,4,roadhog,89,17304,tank
2012,1929,1096723,786,7483,1716,6.57,20.01,7.02,2679,5550,9.69,68,1.45,44,31718,11539,25,71,5,26,13044,19487,71,1,5,30,379,26,26,1,520,12,702246,2272005,2690,8189,20,2875,2272005,7,69,3965,27644,593,18105,191,386,3,192,245602,201,1176,285,481,409,4,366,1,1,moira,287,42876,support
2628,24,15837,2,13138,3297,7.05,24.4,13.74,436,9523,10.68,57,3.25,131,27870,14475,7,52,0,33,3608,18230,52,2,4,35,200,4,33,1,473,5,119753,345828,256,886,0,499,345828,5,6,388,2052,118,4772,13,33,1,19,21790,22,101,13,67,21,1,19,12,12,hanzo,65,23004,damage
3021,610,205938,243,8096,2447,7.7,16.48,6.22,2234,5407,7.85,88,0.67,41,21865,7612,49,51,2,19,20526,14594,51,3,4,26,353,14,19,1,327,6,225612,498459,710,1519,11,573,498459,24,17,724,8098,62,3782,33,80,1,46,55311,19,184,68,52,64,1,38,3,2,reinhardt,80,10002,tank
2916,270,148761,291,9590,3578,6.73,18.89,6.07,3626,5816,7.95,87,0.73,67,24868,12206,37,41,1,20,18150,13798,41,3,4,22,291,27,20,1,289,6,146784,238565,276,775,4,249,238565,13,6,326,3569,30,2753,16,36,0,20,24613,15,102,22,35,45,1,26,5,5,zenyatta,24,13394,support
2762,1176,603723,989,8136,2733,6.65,15.8,5.58,4580,5135,8.19,88,0.87,60,31871,12827,34,49,4,28,19232,20350,49,3,5,34,340,33,28,3,507,18,360231,677008,877,2083,35,736,677008,22,18,1080,11617,115,7858,44,108,4,60,79098,30,293,73,107,113,9,131,1,1,zenyatta,130,18096,support
3248,505,291917,276,2982,853,7.35,6.4,2.05,7301,2062,2.53,72,0.43,33,19712,5401,40,45,0,30,19581,14301,45,1,4,18,341,22,30,0,320,3,34090,82453,294,256,0,82,82453,2,1,101,2883,17,1325,21,34,0,13,23991,13,60,10,31,19,0,3,0,0,mercy,34,5749,support
2154,752,477661,423,5714,1958,6.31,13.08,2.74,7181,3570,6.89,98,0.24,50,17112,9310,28,32,1,10,20745,11393,32,1,3,20,417,27,10,2,302,9,130222,237469,420,870,6,182,237469,6,5,458,6538,16,3353,28,65,2,35,39908,34,152,31,64,57,2,65,0,0,lucio,112,39521,support
2010,7,3182,22,9890,3074,8.95,17.67,8.95,694,6783,6.33,61,2.18,33,14898,5192,7,24,0,15,2639,9581,24,0,3,10,133,14,15,0,126,0,14090,31085,41,81,0,41,31085,0,1,29,280,10,151,3,4,0,1,2750,1,11,5,4,2,0,0,0,0,junkrat,389,42924,damage
1949,235,136999,72,8455,2780,7.68,17.88,6.37,2678,5463,9.5,105,0.98,43,24159,10556,23,45,1,26,15995,16520,45,0,3,34,492,6,26,4,305,12,142264,279542,393,915,2,326,279542,0,7,486,5359,50,2177,25,45,2,18,30700,13,113,37,34,42,6,37,3,3,lucio,45,44127,support
2175,46,21111,0,8980,4356,4.76,15.76,4.65,1168,4397,6.75,108,0.83,16,20532,12105,30,37,0,14,8535,11591,37,0,5,18,387,0,14,0,158,3,78745,79498,86,285,0,84,79498,0,2,122,1944,15,298,7,16,1,8,10847,2,43,18,8,17,0,5,0,0,dVa,50,38962,tank
3259,245,133081,367,8107,2591,6.35,16.43,6.67,6123,5291,7.59,62,0.51,48,19604,6412,32,32,0,16,11509,12247,32,2,3,22,164,36,16,1,226,5,56315,114985,138,357,0,145,114985,11,3,165,1341,11,1036,6,17,1,10,13040,13,43,14,6,23,1,15,0,0,zenyatta,17,5620,support
3299,59,41872,30,9714,3313,6.11,20.58,7.34,1717,6088,6.56,107,1.11,62,19671,10614,21,45,2,23,11908,12618,45,1,4,18,372,22,23,0,416,2,80818,148490,149,502,3,179,148490,2,9,160,2610,27,1511,9,20,0,11,14635,6,53,18,19,16,0,4,0,0,dVa,63,5108,tank
2553,164,90541,53,5198,1165,7.13,14,4.93,5870,3586,6.16,61,0.52,42,20694,5033,27,35,0,14,13921,11799,35,2,3,28,242,11,14,1,277,10,17972,55305,110,216,0,76,55305,5,1,95,945,8,643,5,11,1,5,9255,3,27,10,9,8,2,18,1,1,ana,52,25940,support
2609,10,8920,11,7820,2932,10.26,12.98,5.44,934,4800,6.18,88,0.94,18,26170,14082,3,38,1,20,3064,11960,38,2,0,23,255,5,20,0,105,0,28009,45860,98,124,1,52,45860,2,0,59,840,9,170,7,7,0,0,5733,0,13,7,1,5,0,0,1,1,bastion,22,23773,damage
2442,210,113001,93,5936,2323,6.98,10.01,2.95,4836,3492,5.91,70,0.51,24,27415,13889,34,34,0,11,15137,13045,34,1,0,23,174,25,11,0,313,1,54279,81594,163,234,0,69,81594,1,0,138,1633,12,552,10,20,3,7,14021,7,46,14,21,11,0,1,0,0,mercy,510,30573,support
2203,5,21459,14,9262,3726,7.5,17.3,6.28,3286,5238,6.28,83,0.77,3,11734,5194,5,35,0,11,6154,7316,35,0,0,13,190,3,11,0,20,8,24329,34202,49,113,0,41,34202,0,0,41,539,5,20,4,7,0,3,3918,4,24,11,7,6,0,13,0,0,roadhog,17,38172,tank
2478,17,22307,46,13672,4167,7.58,21.97,10.47,1899,8682,9.54,82,1.45,132,27504,11585,11,39,0,22,14295,15279,39,1,3,27,222,15,22,0,341,4,48940,101970,89,258,0,123,101970,5,6,112,959,17,1552,4,10,0,6,7047,5,35,12,15,8,0,4,2,2,sombra,342,29313,damage
1974,36,33255,48,7495,1560,8.36,17.9,10.32,2173,5704,6.93,53,3.86,37,14054,4184,13,40,0,25,8604,9687,40,2,3,15,133,10,25,0,233,7,23880,87295,128,274,0,158,87295,7,1,106,807,59,564,7,15,1,7,9182,5,29,9,9,11,0,27,3,3,doomfist,28,43686,damage
2753,20,8761,42,6741,1574,6.97,16.17,5.71,1221,4429,6.55,57,0.84,38,12188,4354,11,25,0,13,5527,7834,25,1,0,14,123,14,13,0,124,3,11290,31771,50,116,0,41,31771,1,0,47,406,6,275,2,6,1,3,4305,0,11,6,1,4,0,5,0,0,sombra,117,18426,damage
2761,28,14683,24,8703,2922,8.31,14.66,7.18,1110,5678,4.84,60,0.98,16,16884,6402,15,30,3,18,7828,11671,30,1,3,15,197,12,18,0,67,0,38669,75137,110,194,3,95,75137,1,5,64,788,13,207,10,12,0,2,7940,3,27,8,2,17,0,0,4,2,genji,16,18138,damage
2251,0,44812,689,7870,808,5.7,16.29,6.92,729,5479,5.94,36,2.2,99,23098,8993,0,43,2,19,2497,13606,43,1,4,20,122,32,19,1,405,6,49637,336638,350,1001,3,425,336638,1,11,365,2210,135,6076,33,56,0,23,36863,39,93,54,14,25,1,26,0,0,sombra,176,36821,damage
3013,111,86497,95,10112,2642,7.33,18.3,9.64,2059,7124,7,76,2.71,59,32895,13836,33,44,1,26,14068,20269,44,4,3,28,393,17,26,1,268,7,110977,299293,308,769,2,405,299293,14,5,294,3185,114,2478,16,32,0,16,25207,16,91,31,30,30,1,34,7,7,hanzo,112,10282,damage
3628,171,90268,559,9003,2868,6.96,15.62,5.14,1020,5818,7.45,102,0.38,42,20238,12018,30,39,5,15,12841,13144,39,4,4,28,448,31,15,2,252,13,253712,514684,616,1382,14,455,514684,25,21,659,9036,34,3721,32,74,6,36,53082,41,177,58,63,56,10,126,0,0,reinhardt,33,2070,tank
2451,84,45847,3,6174,498,5.53,21.54,3.56,9059,5523,12.84,94,0.2,35,10772,1326,29,36,0,7,15021,9962,36,1,0,22,203,3,7,0,111,0,2521,27954,28,109,0,18,27954,1,0,65,477,1,179,2,4,0,2,3037,1,14,2,9,3,0,0,0,0,moira,29,30236,support
2588,608,267078,386,8878,1978,8.29,19.21,6.82,3422,6570,8.92,73,0.92,59,18736,7641,35,52,1,18,12795,16197,52,4,5,28,299,29,18,1,284,9,154383,512732,647,1499,2,532,512732,17,18,696,5729,72,4587,38,68,2,28,46827,30,223,72,79,72,1,48,0,0,zarya,23,24563,tank
2338,210,151051,149,10304,3391,7.67,18.78,9.56,2627,6647,7.84,73,2.52,65,31469,15108,31,46,2,30,13431,18654,46,3,4,19,202,15,30,2,344,9,195012,382219,441,1080,5,550,382219,13,12,451,4191,145,3734,23,50,1,26,34501,16,165,54,43,68,6,69,2,2,roadhog,456,34134,tank
2030,16,33560,34,6313,1989,7.55,11.84,3.88,3426,3960,4.18,57,0.82,25,14629,4147,4,32,0,9,9170,9977,32,0,3,18,122,8,9,1,231,10,19484,38797,74,116,0,38,38797,0,2,41,556,8,247,9,12,0,3,5878,1,23,5,8,10,2,29,0,0,mei,53,42452,damage
2155,633,325930,333,6489,1891,7.22,14.1,4.31,3676,4415,7.82,94,0.53,26,17988,8515,34,35,1,14,15682,9543,35,0,3,25,338,32,14,1,293,8,167683,391460,640,1250,4,382,391460,0,11,693,8322,47,2263,44,74,0,30,53203,24,172,54,65,53,2,44,0,0,moira,71,39487,support
3012,3766,1918421,1062,3750,991,5.95,10.53,2.84,8354,2607,4.97,63,0.27,30,16375,7183,57,45,1,19,24378,11790,45,4,4,27,262,26,19,1,310,10,227635,598714,1366,2417,2,653,598714,66,15,1142,14355,63,6936,100,202,4,98,137780,88,352,82,146,124,1,87,9,9,moira,184,10328,support
2715,15,9508,13,10501,2699,8.31,21.63,9.85,732,7689,8.24,58,1.92,42,18619,5872,10,39,2,22,4875,15786,39,1,4,19,128,6,22,0,210,0,35065,99895,108,281,5,128,99895,3,2,107,752,25,541,3,13,0,10,7795,5,33,12,8,13,0,0,2,2,genji,31,19744,damage
2813,266,94712,188,9379,2862,8.19,19.28,8.05,2000,6354,8.36,90,1.12,89,24947,10976,39,50,1,30,18197,15339,50,2,4,35,305,17,30,1,476,10,135534,300857,388,913,5,381,300857,11,23,396,4251,53,4206,17,38,0,21,28411,16,114,29,47,38,1,18,0,0,zarya,38,16446,tank
2177,17,19501,1,11253,3230,7.18,20.67,11.71,670,7758,7.59,51,2.33,66,28435,10504,4,48,1,30,3144,17354,48,1,3,19,267,5,30,0,336,8,94054,225928,209,602,2,341,225928,1,8,221,1477,68,1912,11,23,2,10,17474,4,64,28,20,16,0,25,9,7,doomfist,56,38903,damage
3066,5,5253,0,12823,3607,7.88,19.69,12.38,1478,8804,4.78,22,3.94,99,21538,7208,4,37,0,25,3654,16559,37,0,0,11,56,3,25,0,219,3,12820,31296,28,70,0,44,31296,0,0,17,80,14,353,2,3,0,1,2133,0,6,0,5,1,0,3,8,8,soldier76,79,8882,damage
2971,0,4188,22,15116,5594,6.97,20.91,8.44,1536,9149,9.17,94,1.1,109,23231,7807,0,33,0,15,3430,15184,33,2,3,12,144,14,15,0,244,9,15252,24945,19,57,0,23,24945,2,3,25,257,3,298,2,2,0,0,1636,1,7,4,0,3,0,9,0,0,reinhardt,49,11904,tank
1932,1382,648691,776,5425,1017,7.16,16.99,6.7,2915,4224,7.72,71,1.54,54,23170,6663,35,47,3,32,17304,17307,47,1,4,27,266,23,32,1,462,9,226303,939958,1593,3781,11,1490,939958,1,33,1717,15895,343,11960,102,210,4,104,133515,78,469,169,136,164,1,132,5,4,moira,236,44369,support
2849,129,114655,190,10534,4651,3.69,18.75,8.42,3588,5534,8.04,74,1.16,48,26419,14814,22,39,1,20,13162,11465,39,3,3,24,219,12,20,1,229,5,148605,176825,118,599,3,269,176825,14,3,257,2351,37,1549,5,28,1,22,19173,8,80,28,27,25,3,32,0,0,roadhog,12,15289,tank
2497,28,17386,21,12496,3144,7.08,22.99,13.29,522,8936,8.73,53,2.94,94,27217,12246,16,50,0,33,6630,17551,50,2,4,18,219,7,33,1,438,8,104749,297757,236,766,0,443,297757,10,8,291,1771,98,3132,13,32,0,19,19993,10,86,25,34,27,2,41,16,13,genji,29,28619,damage
2500,25,24891,131,9508,3396,8.27,15.63,5.71,602,5863,7.33,96,0.63,18,24625,12682,11,40,2,14,4815,13232,40,0,4,21,453,11,14,0,107,3,140386,242407,342,646,8,236,242407,0,9,303,3962,26,747,13,32,2,17,24806,8,66,32,14,20,0,5,0,0,reinhardt,61,28492,tank
2486,255,189101,117,9922,3821,6.44,16.56,4.57,5051,5692,9.03,120,0.59,66,22162,12164,30,35,2,15,18718,13393,35,1,0,20,378,23,15,1,314,17,143060,213083,241,620,3,171,213083,4,0,338,4501,22,2457,14,29,1,14,22461,10,88,21,25,42,1,47,0,0,lucio,200,29005,support
2543,8,10078,32,12204,3374,6.71,21.29,12.6,362,8566,8.58,51,2.91,85,23838,8585,7,47,7,36,4418,17677,47,3,4,18,140,14,36,0,324,3,93980,238593,187,593,8,351,238593,12,8,239,1408,81,2380,10,23,0,13,16712,7,64,23,21,20,0,8,6,4,mccree,48,26355,damage
2626,432,193133,137,9817,2908,6.84,19.44,7.28,2859,6551,8.13,53,0.89,38,30788,15219,34,52,2,21,23668,17024,52,3,4,25,326,23,21,0,235,4,196427,442604,462,1313,3,492,442604,7,19,549,3550,60,2540,28,54,2,24,40535,16,141,52,44,45,0,22,2,2,soldier76,49,23082,damage
2459,471,266295,513,7114,1647,7.51,17.35,7.29,3939,5300,7.62,79,1.39,77,23012,8100,37,58,4,29,17720,17319,58,3,5,31,418,42,29,0,552,8,111321,358257,508,1173,14,493,358257,39,7,515,5358,94,5197,22,56,2,32,40561,21,140,46,41,53,0,24,0,0,lucio,56,29954,support
2582,411,214591,113,10423,3351,7.72,17.35,7.76,3461,6716,7.13,73,2.03,53,29955,12149,34,43,1,20,14245,16292,43,1,5,22,244,13,20,2,225,10,207803,416434,479,1076,1,481,416434,1,14,442,4516,126,3293,24,53,0,29,37206,17,150,49,46,55,3,39,6,6,junkrat,159,24770,damage
2284,116,74512,17,5939,806,8.21,15.67,4.35,6114,5063,8.62,73,0.41,32,10134,1693,28,29,1,9,9610,8552,29,0,0,21,197,5,9,2,147,3,9820,61701,100,191,1,53,61701,0,0,105,892,5,392,7,13,0,6,7312,1,37,11,10,16,2,4,1,1,moira,26,35914,support
3605,387,228718,849,10938,4378,7.5,17.95,6.03,2421,6267,8.72,107,0.9,75,32500,19447,38,50,2,23,17376,19112,50,2,5,32,550,44,23,1,446,9,413523,592009,708,1696,8,570,592009,9,20,824,10150,85,7092,38,83,1,44,56676,41,244,69,107,68,2,48,1,1,orisa,383,2242,tank
